1331173213	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	45	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173214	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173326	http://www.naver.com/	309	0	0	1	0	7	0	0	0	0	0	0	1	34	2	0	0	0	0	0	0	46	0	0	0	128	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	48	18	0	0	0	1	1	183	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	182	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
1331173327	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173363	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	46	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173364	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173381	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	46	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173382	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173383	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	11	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173401	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	44	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173402	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173404	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	12	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173423	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	46	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173424	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173425	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	11	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173526	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	45	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173527	http://www.daum.net/	453	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	147	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173529	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173612	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	46	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173613	http://www.daum.net/	451	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	148	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173614	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	12	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173620	http://www.naver.com/	309	0	0	1	0	7	0	0	0	0	0	0	1	34	2	0	0	0	0	0	0	46	0	0	0	128	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	47	18	0	0	0	1	1	183	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	182	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
1331173621	http://www.daum.net/	451	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	148	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173622	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	11	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173631	http://www.naver.com/	313	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	45	18	0	0	0	1	1	190	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	180	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331173632	http://www.daum.net/	451	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	148	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173633	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	11	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331173683	http://www.naver.com/	308	0	0	1	0	7	0	0	0	0	0	0	1	34	2	0	0	0	0	0	0	46	0	0	0	128	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	47	18	0	0	0	1	1	183	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	182	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
1331173684	http://www.daum.net/	451	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	1	0	0	0	88	1	1	0	3	0	3	0	0	1	18	24	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	148	0	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331173685	http://www.paran.com/	292	0	0	0	0	0	0	0	0	0	0	0	1	11	10	0	0	0	0	0	0	55	0	0	0	117	10	11	28	2	0	4	0	0	1	10	10	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	127	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	100	0	38	1	0	0	0	0	0	0	0	0	0	1	0	0	0	29	40
1331190383	http://hyeonseok.com	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331190396	http://naver.com	310	0	0	1	0	7	0	0	0	0	0	0	1	34	2	0	0	0	0	0	0	46	0	0	0	128	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	47	13	0	0	0	0	1	183	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	181	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
